영업상태코드,영업상태명,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,업태구분명,좌표정보(X),좌표정보(Y),영업장주변구분명,전화번호,주소,위도_user,경도_user
1,영업/정상,151-848,서울특별시 관악구 봉천동 1620-18,"서울특별시 관악구 남부순환로234길 23, 1층 (봉천동)",8789.0,GS25 샤로수길점,편의점,196132.7825,441799.1887,,,서울특별시 관악구 봉천동 1620-18,37.4783702,126.9570677
1,영업/정상,100-420,서울특별시 중구 무학동 31,"서울특별시 중구 퇴계로76길 31, 1층 (무학동)",4611.0,씨유신당마루점,편의점,201290.2735,451279.9267,,,서울특별시 중구 무학동 31,37.5637988,127.015392
1,영업/정상,152-897,서울특별시 구로구 오류동 168-7 성민빌딩,"서울특별시 구로구 오류로 54, 성민빌딩 1층 (오류동)",8343.0,GS25 구로 오류점,편의점,185783.7849,443050.4001,,,서울특별시 구로구 오류동 168-7 성민빌딩,37.4896075,126.8400149
1,영업/정상,158-815,서울특별시 양천구 목동 740-32,"서울특별시 양천구 목동중앙남로10길 19, 1층 (목동)",7960.0,GS25 목동시장점,편의점,188215.9325,448470.2894,,,서울특별시 양천구 목동 740-32,37.5384089,126.8674555
1,영업/정상,122-874,서울특별시 은평구 수색동 189 DMC아트포레자이,"서울특별시 은평구 은평터널로 27, 상가동 1층 105,106호 (수색동, DMC아트포레자이)",3490.0,GS25 DMC아트포레점,편의점,190950.3368,453612.9456,,,서울특별시 은평구 수색동 189 DMC아트포레자이,37.5849513,126.8982291
1,영업/정상,132-847,서울특별시 도봉구 방학동 657-12,"서울특별시 도봉구 도당로 133, 1층 (방학동)",1351.0,GS25 방학명문점,편의점,203558.8475,462789.0176,,,서울특별시 도봉구 방학동 657-12,37.6674877,127.0411239
1,영업/정상,134845,서울특별시 강동구 성내동 423번지 지상1층,"서울특별시 강동구 성안로 58 (성내동,지상1층)",5403.0,씨유성내제일점,편의점,211546.6035,447396.2032,,02-488-1473,서울특별시 강동구 성내동 423번지 지상1층,37.5287362,127.1314175
1,영업/정상,140-132,서울특별시 용산구 청파동2가 93,"서울특별시 용산구 청파로 287, 1층 (청파동2가)",4309.0,세븐일레븐 숙대입구점,편의점,197300.7305,449228.5712,,,서울특별시 용산구 청파동2가 93,37.545313,126.9702441
1,영업/정상,143-816,서울특별시 광진구 구의동 26-20 프레빌,"서울특별시 광진구 자양로 314, 1층 101, 102, 103호 (구의동, 프레빌)",4956.0,씨유아차산본점,편의점,208200.1833,450120.3261,,,서울특별시 광진구 구의동 26-20 프레빌,37.5533158,127.093589
1,영업/정상,158-845,서울특별시 양천구 신월동 931-15,"서울특별시 양천구 지양로7길 12, 1층 101호 (신월동)",8037.0,씨유 뉴신월지양점,편의점,185146.0696,446603.117,,,서울특별시 양천구 신월동 931-15,37.5215414,126.8327591
1,영업/정상,139-861,서울특별시 노원구 중계동 364-19 삼부프라자 119호,"서울특별시 노원구 한글비석로 242, 삼부프라자 119호 (중계동)",1734.0,세븐일레븐 중계프라자점,편의점,206722.571,460773.2242,,,서울특별시 노원구 중계동 364-19 삼부프라자 119호,37.6493084,127.0769639
1,영업/정상,156-813,서울특별시 동작구 본동 481 신동아아파트,"서울특별시 동작구 매봉로 134, 상가동 3층 306, 307호 (본동, 신동아아파트)",6906.0,씨유 본동신동아점,편의점,195669.6798,445275.208,,,서울특별시 동작구 본동 481 신동아아파트,37.5094444,126.9513889
1,영업/정상,152-826,서울특별시 구로구 고척동 76-160 골든타워빌딩,"서울특별시 구로구 경인로 397, 골든타워빌딩 1층 102호 (고척동)",8227.0,세븐일레븐 구로골든타워점,편의점,187888.2722,443955.6145,,,서울특별시 구로구 고척동 76-160 골든타워빌딩,37.4977278,126.8638229
1,영업/정상,100-130,서울특별시 중구 순화동 53,"서울특별시 중구 세종대로7길 37, 1층 (순화동)",4511.0,스타벅스 이마트타워점,커피숍,197503.1403,450941.0742,,,서울특별시 중구 순화동 53,37.560743,126.9725286
1,영업/정상,140-022,서울특별시 용산구 용산동2가 산 1-3 YTN서울타워,"서울특별시 용산구 남산공원길 105, YTN서울타워광장 1층 (용산동2가)",4340.0,세븐일레븐 남산서울타워점,편의점,198994.0019,449630.9532,,,서울특별시 용산구 용산동2가 산 1-3 YTN서울타워,37.5511694,126.9882266
1,영업/정상,157-926,"서울특별시 강서구 화곡동 1091 화곡푸르지오 상가에이동 101,117,118호","서울특별시 강서구 화곡로13길 107, 상가에이동 1층 101,117,118호 (화곡동, 화곡푸르지오)",7703.0,씨유 화곡푸르지오점,일반조리판매,185034.347,449164.9725,,,"서울특별시 강서구 화곡동 1091 화곡푸르지오 상가에이동 101,117,118호",37.5446216,126.8314429
1,영업/정상,134-808,서울특별시 강동구 길동 79-5,"서울특별시 강동구 명일로 263, 1층 101호 (길동)",5301.0,세븐일레븐 길동명일로점,편의점,212947.0107,448888.8715,,,서울특별시 강동구 길동 79-5,37.5421665,127.1472867
1,영업/정상,157-801,서울특별시 강서구 가양동 116-2 C&K하우스 1층,"서울특별시 강서구 강서로74길 28, C&K하우스 1층 (가양동)",7573.0,씨유 가양오피스점,일반조리판매,186010.7266,451656.5278,,,서울특별시 강서구 가양동 116-2 C&K하우스 1층,37.5670856,126.8424435
1,영업/정상,135-839,서울특별시 강남구 대치동 890-47 미소빌딩,"서울특별시 강남구 선릉로90길 36, 미소빌딩 지상1층 (대치동)",6193.0,지에스25(GS25) 대치타워점,편의점,204540.9235,444718.8826,,,서울특별시 강남구 대치동 890-47 미소빌딩,37.5046742,127.0521446
1,영업/정상,150-094,서울특별시 영등포구 문래동4가 67 리버뷰 신안인스빌,"서울특별시 영등포구 경인로77길 49, 109동 1층 103호 (문래동4가, 리버뷰 신안인스빌)",7287.0,GS25문래신안점,편의점,190079.2198,445778.8952,,,서울특별시 영등포구 문래동4가 67 리버뷰 신안인스빌,37.5137083,126.8894739
1,영업/정상,135-918,서울특별시 강남구 역삼동 706-26 모제림,"서울특별시 강남구 언주로 428, 모제림 지상1층 (역삼동)",6210.0,씨유 역삼윤슬점,편의점,203783.1048,444384.0059,,,서울특별시 강남구 역삼동 706-26 모제림,37.5016603,127.0435723
1,영업/정상,120-814,서울특별시 서대문구 북가좌동 319-17 블리스빌,"서울특별시 서대문구 거북골로22길 13, 1층 101호 (북가좌동, 블리스빌)",3680.0,세븐일레븐 북가좌거북점,편의점,191853.5552,453028.3923,,02-302-2817,서울특별시 서대문구 북가좌동 319-17 블리스빌,37.5795165,126.908563
1,영업/정상,132-917,서울특별시 도봉구 창동 531-8,"서울특별시 도봉구 우이천로8길 39, 1층 (창동)",1479.0,씨유 창동우리점,편의점,203503.6611,459240.4016,,02-904-7670,서울특별시 도봉구 창동 531-8,37.6355158,127.0404817
1,영업/정상,137-851,서울특별시 서초구 방배동 1019-1 1층,"서울특별시 서초구 방배로4길 10-3, 우신빌딩 1층 (방배동)",6715.0,코리아세븐 방배센터점,편의점,200003.5242,441764.285,,02-1577-9621,서울특별시 서초구 방배동 1019-1 1층,37.4780641,127.0008288
1,영업/정상,137-818,서울특별시 서초구 방배동 445-5 도양빌딩 1층,"서울특별시 서초구 방배천로 5-3, 1층 (방배동, 도양빌딩 )",6693.0,코리아세븐 사당본점,편의점,198358.5368,441651.5606,,02-586-2834,서울특별시 서초구 방배동 445-5 도양빌딩 1층,37.4769903,126.9822216
1,영업/정상,135-907,서울특별시 강남구 역삼동 611-2,"서울특별시 강남구 논현로105길 31, 지상1층 (역삼동)",6127.0,씨유 역삼행복점,편의점,202737.8717,444825.8936,,,서울특별시 강남구 역삼동 611-2,37.5056453,127.0317532
1,영업/정상,134-861,서울특별시 강동구 천호동 40-47,"서울특별시 강동구 천중로39길 81, 1층 (천호동)",5313.0,씨유 뉴굽은다리점(CU),편의점,212319.1633,449173.4986,,,서울특별시 강동구 천호동 40-47,37.5447395,127.1401873
1,영업/정상,152-830,서울특별시 구로구 고척동 168-39,"서울특별시 구로구 고척로51길 12, 1층 (고척동)",8241.0,세븐일레븐 덕의초교점,편의점,187155.7675,444835.6979,,,서울특별시 구로구 고척동 168-39,37.5056473,126.855524
1,영업/정상,132-800,서울특별시 도봉구 도봉동 30-1 도봉한신아파트,"서울특별시 도봉구 마들로 859-19, 상가동 106,107,108호 (도봉동, 도봉한신아파트)",1318.0,지에스(GS)25 도봉한신점,편의점,204169.8477,464814.7174,,,서울특별시 도봉구 도봉동 30-1 도봉한신아파트,37.6861603,127.0479871
1,영업/정상,152-140,서울특별시 구로구 항동 246 항동 제일풍경채 포레스트,"서울특별시 구로구 부광로 96-16, 상가동 1층 101호 (항동, 항동 제일풍경채 포레스트)",8362.0,씨유 항동7단지점,편의점,183701.9813,441556.0476,,,서울특별시 구로구 항동 246 항동 제일풍경채 포레스트,37.4755962,126.8161402
1,영업/정상,132-821,서울특별시 도봉구 도봉동 623-131 신성빌딩,"서울특별시 도봉구 도봉로154길 23, 신성빌딩 1층 (도봉동)",1328.0,GS25 도봉신성점,편의점,203939.3496,463238.781,,,서울특별시 도봉구 도봉동 623-131 신성빌딩,37.6725508,127.04521
1,영업/정상,132-856,서울특별시 도봉구 방학동 738 신동아아파트,"서울특별시 도봉구 방학로12길 53, 1층 (방학동, 신동아아파트)",1359.0,GS25 방학신동아점,편의점,202448.8802,462334.9985,,,서울특별시 도봉구 방학동 738 신동아아파트,37.6634007,127.0285418
1,영업/정상,139-734,서울특별시 노원구 하계동 354 학여울청구아파트,"서울특별시 노원구 동일로207길 184, 학여울청구아파트 상가에이동 지하1층 1호 (하계동)",1775.0,씨유 하계청구점,편의점,205344.6643,459333.8794,,,서울특별시 노원구 하계동 354 학여울청구아파트,37.6363492,127.0613398
1,영업/정상,120-810,서울특별시 서대문구 북가좌동 2-86,"서울특별시 서대문구 증가로24나길 20, 1층 (북가좌동)",3669.0,CU 북가좌2동점,편의점,192492.4874,453263.5941,,,서울특별시 서대문구 북가좌동 2-86,37.5816411,126.9157938
1,영업/정상,156-801,서울특별시 동작구 노량진동 116-2 한성빌딩,"서울특별시 동작구 만양로 105, 1층 (노량진동)",6922.0,CU노량진장미점,편의점,194977.4059,445632.1261,,,서울특별시 동작구 노량진동 116-2 한성빌딩,37.5128741,126.9440021
1,영업/정상,140-830,서울특별시 용산구 서계동 260-18 종로떡집,"서울특별시 용산구 효창원로 264, 종로떡집 2층 (서계동)",4305.0,세븐일레븐 용산만리점,편의점,196736.3975,449827.8472,,,서울특별시 용산구 서계동 260-18 종로떡집,37.5506833,126.9638309
1,영업/정상,151-859,서울특별시 관악구 신림동 251-26,"서울특별시 관악구 신림로11길 48, 1층 (신림동)",8818.0,씨유 신림제이점,편의점,194500.8957,440685.8732,,,서울특별시 관악구 신림동 251-26,37.4683308,126.9386266
1,영업/정상,137-818,서울특별시 서초구 방배동 450-8 동광빌딩,"서울특별시 서초구 방배천로2안길 17, 1층 (방배동)",6693.0,세븐일레븐 방배사당점,편의점,198490.66,441731.4589,,,서울특별시 서초구 방배동 450-8 동광빌딩,37.4905165,126.9899427
1,영업/정상,136-817,서울특별시 성북구 석관동 133-44,"서울특별시 성북구 한천로76다길 46, 1층 (석관동)",2781.0,GS25 석관중앙점,편의점,205694.1067,456750.6144,,,서울특별시 성북구 석관동 133-44,37.6130725,127.0652789
1,영업/정상,140-900,서울특별시 용산구 후암동 105-64 은전탕,"서울특별시 용산구 후암로 29, 1층 (후암동)",4332.0,지에스25 뉴후암사랑점,편의점,197947.2219,449587.4035,,,서울특별시 용산구 후암동 105-64 은전탕,37.5486149,126.9776616
1,영업/정상,137-030,서울특별시 서초구 잠원동 149-2,"서울특별시 서초구 잠원로 145-35, 1층 (잠원동)",6513.0,이마트24 R서울웨이브점,편의점,200569.2754,446229.81,,,서울특별시 서초구 잠원동 149-2,37.5182984,127.007228
1,영업/정상,135-894,서울특별시 강남구 신사동 620-1 메디컬뱅크,"서울특별시 강남구 압구정로36길 12, 메디컬뱅크 지상1층 107호 (신사동)",6023.0,씨유 신사신구점,편의점,202700.7245,447269.5552,,,서울특별시 강남구 신사동 620-1 메디컬뱅크,37.5276627,127.0313419
1,영업/정상,138-200,서울특별시 송파구 문정동 110 아이존빌,"서울특별시 송파구 송이로34길 15, 1층 101호 (문정동, 아이존빌)",5800.0,이마트24 송파문정점,편의점,211541.8175,442672.4477,,,서울특별시 송파구 문정동 110 아이존빌,37.4861754,127.1312897
1,영업/정상,157-816,서울특별시 강서구 공항동 1349,"서울특별시 강서구 방화대로6라길 26, 1층 (공항동)",7645.0,GS공항소담점,편의점,183894.3887,450447.2941,,,서울특별시 강서구 공항동 1349,37.5561559,126.8185154
1,영업/정상,157-840,서울특별시 강서구 등촌동 648-10,"서울특별시 강서구 공항대로 521, 1층 102호 (등촌동)",7563.0,씨유 등촌디앤써밋점,편의점,187951.7783,449928.9223,,,서울특별시 강서구 등촌동 648-10,37.5515477,126.8644427
1,영업/정상,152-050,서울특별시 구로구 구로동 1267 신도림태영타운,"서울특별시 구로구 새말로 93, 상가2동 지하1층 지111호 (구로동, 신도림태영타운)",8288.0,지에스25 신도림태영점,편의점,190082.9291,444879.2728,,,서울특별시 구로구 구로동 1267 신도림태영타운,37.5059295,126.8886188
1,영업/정상,153-857,서울특별시 금천구 시흥동 878-9,"서울특별시 금천구 독산로25길 35, 1층 (시흥동)",8625.0,GS25시흥초교점,편의점,191426.7884,439264.8943,,,서울특별시 금천구 시흥동 878-9,37.4555042,126.9038933
1,영업/정상,140-888,서울특별시 용산구 한남동 312-5,"서울특별시 용산구 유엔빌리지1길 2, 1층 1호 (한남동)",4420.0,지에스25 UN프리미엄점,편의점,200806.3726,447855.6358,,,서울특별시 용산구 한남동 312-5,37.5329467,127.0099116
1,영업/정상,138-926,서울특별시 송파구 장지동 883 힐스테이트송파위례,"서울특별시 송파구 위례광장로 170, 상가B동 1층 제비102호 (장지동, 힐스테이트송파위례)",5849.0,이마트24 R송파위례힐스테이트점,편의점,212529.5978,441939.8379,,,서울특별시 송파구 장지동 883 힐스테이트송파위례,37.4795618,127.1424459
1,영업/정상,143-888,서울특별시 광진구 중곡동 93-49 1층,"서울특별시 광진구 천호대로127길 13, 1층 (중곡동)",4953.0,지에스25 아차산본점,편의점,207849.2314,450167.4977,,,서울특별시 광진구 중곡동 93-49 1층,37.5537439,127.0896178
1,영업/정상,121-819,서울특별시 마포구 동교동 205-9,"서울특별시 마포구 월드컵북로 20 (동교동, 1층)",3992.0,세븐일레븐 동교스텔라점,편의점,192873.6467,450498.5919,,,서울특별시 마포구 동교동 205-9,37.5567318,126.9201361
