name,phone,category,addr,위도_user,경도_user
한빛태권도,945-5425,태권도,"서울특별시 강북구 미아동 1353-5 SK아파트 주상가 123, 124호",37.619969,127.0127927
수유 태권도,,태권도,서울특별시 강북구 수유동 254-39,37.6459896,127.0195339
한국체대 누리 태권도장,02-907-8080,태권도,서울특별시 강북구 번동 412-52,37.6366524,127.0315721
태솔찬 경희대 킹 태권도,,태권도,서울특별시 강북구 미아동 1369 꿈의숲 해링턴 플레이스,37.6185566,127.034085
성북태권도아카데미,988-1442,태권도,서울특별시 강북구 미아동 1357-4 삼각산아이원아파트,37.6155853,127.0179027
미르 태권도,,태권도,서울특별시 강북구 수유동 605-445,37.6297989,127.0170309
연세 휘트니스 태권도,905-5970,태권도,서울특별시 강북구 수유동 381-2 정암빌딩,37.6413568,127.0171185
SK코리아태권도,982-0123,태권도,서울특별시 강북구 미아동 1353 SK북한산시티아파트 주상가 2층 213호,37.6179756,127.0126309
백호태권도,997-6946,태권도,서울특별시 강북구 수유동 340-7,37.6431554,127.0160724
멘토태권도,,태권도,서울특별시 서초구 반포동 1-1 래미안 원베일리,37.5068005,126.9973098
우리태권도장,,태권도,서울특별시 영등포구 신길동 1462,37.5014464,126.9182056
레코 서울,,레슬링,서울특별시 중랑구 면목동 131-1 재동의원,37.5924225,127.0862638
해동태권도,,태권도,서울특별시 용산구 한남동 273-2 대정빌딩,37.53399760000001,127.0094808
상아태권도,,태권도,서울특별시 송파구 오금동 165,37.4979382,127.1367276
위올태권도,,태권도,서울특별시 영등포구 양평동3가 79-4 현대2차아파트,37.5320337,126.8955711
플렉스복싱PT,,권투,서울특별시 성동구 성수동2가 300-64,37.5455638,127.0543972
좋은복싱,,권투,서울특별시 강남구 역삼동 708-34,37.5029304,127.0488578
용인대정진태권도장,02-824-6963,태권도,서울특별시 동작구 상도동 347-3 협신빌딩,37.5008198,126.9333368
청우 태권도장 서울본관,,태권도,서울특별시 서초구 서초동 1641-13,37.493004,127.0207861
신길권투체육관(주민국),02-3667-1279,권투,서울특별시 구로구 신도림동 309-6 성광빌딩 6층 610호,37.5112895,126.88444
철심관,02-868-5431,검도,서울특별시 구로구 구로동 495-1 청자빌딩,37.4994858,126.8832029
WS복싱클럽(연희점),,권투,서울특별시 서대문구 연희동 136-7 아농스오피스텔,37.5669705,126.9313739
그레이시 바하 코리아,,검도,서울특별시 동대문구 답십리동 1-45,37.5742901,127.0668357
장정구 복싱클럽,,권투,서울특별시 동대문구 장안동 309-4,37.5730779,127.072437
유신태권도장,02-2213-5050,태권도,서울특별시 동대문구 답십리동 322-15 답십리근린생활시설,37.5697894,127.0526676
태랑키즈 돌려차기 태권도장,2647-9100,,서울특별시 양천구 목동 750-4 3층 301호,37.5396006,126.8693692
한국체대 금나래태권도,02-808-0606,태권도,서울특별시 금천구 독산동 1150 금천롯데캐슬골드파크2차,37.4579752,126.8943466
국가대표 경희대,,태권도,서울특별시 관악구 봉천동 711-4 대성빌딩,37.4907932,126.9289487
독산 팀타이거 복싱짐,02-809-7080,권투,서울특별시 금천구 독산동 1043-10,37.4641318,126.902875
WS 복싱클럽,,권투,서울특별시 강서구 내발산동 750 발산로얄타워,37.5534781,126.8264569
위빙복싱클럽(정릉점),02-917-1282,권투,서울특별시 성북구 정릉동 286-17,37.61113590000001,127.0089795
한국위너복싱 서울대벤처타운점,,권투,서울특별시 관악구 신림동 404-1 영창빌딩,37.474212,126.9337264
위아더유도관,,유도,서울특별시 서대문구 북아현동 238-30 비쥬빌딩,37.5572577,126.9500559
원투복싱핏,02-2203-8212,권투,서울특별시 송파구 석촌동 158-2,37.5070413,127.1013136
예도태권도(체육관),483-6503,,서울특별시 강동구 길동 146,37.5366553,127.1451778
일동태권도장,,태권도,서울특별시 마포구 도화동 185-13,37.540982,126.9523771
엘리트화랑태권도장,02-364-2300,태권도,"서울특별시 마포구 아현동 38 삼성래미안(아) 상가2동 401,4호",37.5484028,126.951783
경희체육관,02-338-9126,태권도,서울특별시 마포구 합정동 354-17 7층,37.5475429,126.9184898
턱 땡기고 들어가서 원 어퍼 훅,02-6080-7914,권투,서울특별시 강남구 청담동 132-14 B101호,37.5218028,127.0571224
김장용 종합격투기,,레슬링,서울특별시 성동구 옥수동 291-9 국민약국,37.54239949999999,127.0156332
정훈체육관,02-464-2453,,서울특별시 성동구 송정동 73-707 ,37.550866,127.0676511
호림합기도,02-717-1413,합기도,서울특별시 마포구 공덕동 370-9 공덕현대아파트,37.5483143,126.950195
락유도관 숭실대점,,유도,서울특별시 동작구 상도동 504-3,37.49469089999999,126.9570845
용인대박사태권도,02-3394-4436,태권도,서울특별시 동대문구 전농동 690 래미안 크레시티,37.576284,127.0506563
외대은성복싱짐,,권투,서울특별시 동대문구 이문동 304-25 지하 1층,37.5955879,127.0626473
삼성유아태권도,,태권도,서울특별시 관악구 봉천동 921-35,37.4811379,126.9435909
탑복싱클럽,02-2215-4566,권투,서울특별시 동대문구 장안동 331-3,37.5724122,127.0743979
용인대백호태권도,02-3394-7797,태권도,서울특별시 동대문구 전농동 688-3 래미안아름숲 상가,37.5797954,127.0603226
명성복싱체육관,,권투,서울특별시 동대문구 장안동 285-4,37.5790016,127.070886
중독된복싱체육관,02-924-2313,권투,서울특별시 동대문구 용두동 234-42,37.5759079,127.0303373
용인대삼성태권도,,태권도,서울특별시 동대문구 용두동 792 래미안 허브리츠,37.5752697,127.0360276
답십리용인대체육관,,태권도,서울특별시 동대문구 답십리동 36-62,37.5699099,127.056911
하늘검도관,,검도,서울특별시 동대문구 전농동 38-84,37.5781692,127.0597274
화랑태권도,,태권도,서울특별시 동대문구 휘경동 286-334,37.5889897,127.0610907
경희대 효 태권도,02-3394-7799,태권도,서울특별시 동대문구 답십리동 765,37.5709008,127.0648744
용인대 홍파 태권도,02-960-4621,태권도,서울특별시 동대문구 제기동 1212 한신아파트 상가동,37.5883388,127.0388241
이글태권도,,태권도,서울특별시 동대문구 답십리동 1003-2 세기프라자,37.5723113,127.0555634
정재광복싱클럽,,권투,서울특별시 동대문구 회기동 45-107,37.5910849,127.0531218
장안검도관,02-2217-3369,검도,서울특별시 동대문구 장안동 335-3,37.5719643,127.0735552
주니어7태권도,02-2214-7172,태권도,서울특별시 동대문구 장안동 331-9,37.5726241,127.0750762
장안체육관,,태권도,서울특별시 동대문구 장안동 324-1,37.5746985,127.0738079
장평태권도,02-2245-4925,태권도,서울특별시 동대문구 장안동 324-8,37.57424520000001,127.0738456
호키휘경태권도장,02-2236-6100,태권도,서울특별시 동대문구 휘경동 78 휘경동롯데아파트,37.5910069,127.0633846
강호유도관,02-2295-1543,,서울특별시 성동구 마장동 796-3 세림고시원 ,37.56395790000001,127.041914
국기원9단체육관,,태권도,서울특별시 동대문구 청량리동 235-4 미주상가,37.5820733,127.0472683
한체대 길 태권스쿨,,태권도,서울특별시 동대문구 이문동 54 현대아파트,37.6013505,127.0701922
용광용인대체육관,,태권도,서울특별시 동대문구 답십리동 266-3,37.5684227,127.0568261
우성거룡체육관,,태권도,서울특별시 동대문구 전농동 6 전농우성아파트,37.5773403,127.0644058
TS태성태권도 아카데미,,태권도,서울특별시 동대문구 장안동 336 장안현대홈타운,37.5694839,127.0736452
한국체대 대림 태권도장,,태권도,서울특별시 동대문구 이문동 225 이문e편한세상A. 상가3층,37.6048411,127.0655952
한체대태권도장,02-2216-3631,태권도,서울특별시 동대문구 휘경동 57-4 주공아파트,37.5827885,127.0687548
드림체육관,,태권도,서울특별시 동대문구 장안동 350-13 (4층),37.5674711,127.0712019
배봉태권도,02-2246-5777,태권도,서울특별시 동대문구 장안동 94-10,37.5799827,127.0703645
경희대박사 태산태권도,,태권도,서울특별시 동대문구 이문동 77-13 농협 서울경기양돈이문지점,37.5948537,127.0642867
한국체대 MTA 태권도,02-2245-3352,태권도,서울특별시 동대문구 답십리동 10 동아아파트,37.5693419,127.0617086
라이프짐(장위킥복싱&주짓수),,권투,서울특별시 성북구 장위동 237-232 지하1층,37.6172364,127.0481779
화동검도관,,검도,서울특별시 동대문구 장안동 93-43,37.5802654,127.0708675
한양대 태권도,,태권도,서울특별시 동대문구 전농동 209-16,37.5804707,127.0534368
태비박사경희대태권도,02-2214-7770,태권도,서울특별시 동대문구 전농동 10 전농 SK아파트,37.5766417,127.060466
동아태권도,02-967-6291,태권도,서울특별시 동대문구 청량리동 520-46,37.5868441,127.0415711
경희대 두산태권도,02-2246-3335,태권도,서울특별시 동대문구 답십리동 990 두산아파트,37.5719031,127.0593267
연세체능관,,태권도,서울특별시 동대문구 답십리동 542-4,37.5726869,127.047054
오륜태권도,02-2212-8488,태권도,서울특별시 동대문구 답십리동 80 답십리청솔우성아파트,37.5745808,127.0599849
경희태권도,02-964-6801,태권도,서울특별시 동대문구 청량리동 61-0,37.5881519,127.0473637
경희체육관(태권도),02-2212-7843,태권도,서울특별시 동대문구 전농동 648-104,37.5749331,127.0471507
한미체육관(태권도),,태권도,서울특별시 동대문구 회기동 65-73,37.5892795,127.0528306
장안체육관(태권도),,태권도,서울특별시 동대문구 장안동 331-13,37.5726851,127.0742321
강덕무관(우슈),02-966-0250,우슈,서울특별시 동대문구 청량리동 743-4,37.5807174,127.0448148
경희 태권 히어로즈,,태권도,서울특별시 동대문구 장안동 342-14,37.5713947,127.0733714
531훈무,,,서울특별시 은평구 역촌동 63-72,37.602727,126.9155135
강무관 거여 무도 멀티짐,02-406-9004,합기도,서울특별시 송파구 거여동 35-12 지하1층,37.4932325,127.1480391
목동용인대백호유도체육관,,유도,서울특별시 양천구 목동 930 현대아파트,37.538203,126.8699531
용인대명인태권도,,태권도,"서울특별시 성북구 상월곡동 101 동아에코빌A 동아상가3층 (301호,302호)",37.6079198,127.0452951
아율다 TK FIT,02-4222-8237,태권도,서울특별시 노원구 상계동 693 미도빌딩,37.6559976,127.0604589
비룡태권도장,,태권도,서울특별시 양천구 신월동 986-6 2층,37.518462,126.8360067
ART OF MMA,,레슬링,서울특별시 중구 신당동 333-203 제일정형외과,37.5587308,127.0132163
한누리고려대중태권도장,804-7772,태권도,서울특별시 금천구 시흥동 245-13,37.4517504,126.9123997
한국체대 고려월드 태권도장,02-909-0341,태권도,"서울특별시 성북구 정릉동 406-1 정릉푸르지오 상가 204,205호",37.60600280000001,127.0099653
주식회사 동립매니지먼트,,태권도,서울특별시 중랑구 신내동 817 신내 데시앙포레,37.6152512,127.1100427
용무태권도장,,태권도,서울특별시 동작구 대방동 404-29 백향빌딩,37.4993511,126.925416
다이아멀티짐,,,서울특별시 영등포구 영등포동8가 80-2 드림프라자,37.528659,126.9060733
KBS 스포츠월드 검도교실,02-2600-8801,검도,서울특별시 강서구 화곡동 1093-76,37.5568357,126.8475932
청솔태권도장,,태권도,서울특별시 서대문구 북가좌동 3-43,37.582945,126.9192152
원 복싱,,권투,서울특별시 송파구 거여동 1-9,37.4989502,127.144189
후 태권도장,,태권도,"서울특별시 성북구 하월곡동 226-3 월곡래미안루나밸리아파트 단지상가(309,310,311호)",37.5990315,127.0421761
히트앤핏 명지대,,권투,서울특별시 서대문구 홍은동 398-11,37.581801,126.9269492
WS복싱클럽(월드컵파크점),,권투,서울특별시 마포구 상암동 1684 월드프라자,37.5745396,126.8971556
랩 복싱 피지컬,,권투,서울특별시 도봉구 창동 502-5,37.633842,127.0412038
성무회 검도관,,검도,서울특별시 강서구 등촌동 656-7 백촌빌딩,37.5569504,126.8532598
L&K 경희대태권도 & 점핑줄넘기 개포본원,02-576-1119,,서울특별시 강남구 개포동 167-3 영동농협개포지소,37.48278579999999,127.0610504
FORCE GYM(포스짐),,권투,서울특별시 성북구 안암동5가 101-3 타이거빌딩 지하2층,37.5869327,127.0295892
빅펀치 복싱클럽,,권투,서울특별시 강남구 청담동 93-2,37.5247453,127.0430982
현대태권도장,2625-6333,태권도,"서울특별시 구로구 개봉동 480 현대홈타운2단지상가  203호, 204호",37.49166900000001,126.8614262
황호 태권도 아카데미,,태권도,서울특별시 구로구 오류동 108-75 301호,37.4890509,126.8248601
경희대 명인태권도장,2688-0077,태권도,서울특별시 구로구 고척동 72-7 문화골든타워 3층 302호,37.4969087,126.8619317
비룡체육관,,태권도,서울특별시 구로구 구로동 762-8 202호,37.4869034,126.8872685
대호 태권도장,2060-0842,태권도,서울특별시 구로구 개봉동 482 동양빌딩 302호,37.50752720000001,126.845218
한양대 천하태권도,,태권도,서울특별시 구로구 구로동 317-93,37.4918393,126.8889357
용인대예도태권도,856-6646,태권도,서울특별시 구로구 구로동 539-1,37.4992278,126.8886699
청우태권도장,2616-9397,태권도,서울특별시 구로구 개봉동 259-15,37.4906573,126.8582234
아이엔 태권도장,,태권도,서울특별시 구로구 천왕동 156-14 천왕센타프라자 701호,37.4855427,126.8394027
백산 태권도,,태권도,서울특별시 구로구 궁동 282-2 2층,37.4974598,126.8296639
행복한 꿈 차오름태권도,,태권도,서울특별시 구로구 고척동 159-7,37.50507229999999,126.8563578
경희대 석사비룡태권도장,613-1607,태권도,서울특별시 구로구 오류동 13-21,37.4967511,126.8422644
대호태권도장,868-5557,태권도,서울특별시 금천구 독산동 192-16,37.4689213,126.902629
독산유도장,891-6738,유도,서울특별시 금천구 독산동 1031-9,37.4658641,126.8980779
